,S,gameID,Q,time,awayTeam,awayScore,homeScore,homeTeam,recTeam,down,distance,dist2goal,surrenderIndex,percentiles,NFLpercentiles,play,result
76614,6,1567,4,4:30,NO ,10,38,BAL,BAL,4.0,10.0,34.0,131.8235577855183,99.24504561182762,99.90443196750687,"Punt by Lombardi, J. of 34 yards. Touchback.",Touchback
233265,15,3394,3,4:18,OCO,6,17,PHI,PHI,4.0,5.0,33.0,130.98962736847508,99.23980287302086,99.90443196750687,"Punt by Dasistwirklichseinnachname, A. of 33 yards. Touchback.",Touchback
74782,5,1430,4,6:09,BAL,21,37,YKW,YKW,4.0,8.0,37.0,130.88656781906823,99.2345601342141,99.90443196750687,"Punt by Turkleton, T. of 37 yards. Touchback.",Touchback
121685,8,1922,4,8:07,BAL,20,20,NO ,NO ,4.0,5.0,36.0,130.41833371676458,99.22931739540736,99.90443196750687,"Punt by Turkleton, T. of 36 yards. Touchback.",Touchback
48369,4,732,4,5:48,ARI,14,9,SJS,ARI,4.0,17.0,35.0,129.83627461930735,99.2240746566006,99.90443196750687,"Punt by Blewitt, I. of 35 yards. Touchback.",Touchback
120799,8,1918,3,1:27,COL,13,3,SJS,COL,4.0,9.0,32.0,127.39380408999399,99.21883191779385,99.90443196750687,"Punt by Blewitt, I. of 32 yards. Touchback.",Touchback
110271,8,1870,3,6:16,BAL,21,21,NO ,NO ,4.0,3.0,32.0,126.38307085474841,99.2135891789871,99.90044996615299,"Punt by PuntBot, Z. of 32 yards. Touchback.",Touchback
159938,11,2664,4,8:06,COL,27,35,YKW,YKW,4.0,21.0,34.0,125.40016331300534,99.20834644018035,99.90044996615299,"Punt by Leg, P. of 29 yards. No return.",No return
33832,3,292,4,10:33,YKW,8,35,PHI,PHI,4.0,1.0,40.0,124.75186335643986,99.20310370137359,99.90044996615299,"Punt by Booter, A. of 40 yards. Touchback.",Touchback
136245,9,2352,2,10:38,SJS,0,13,PHI,PHI,4.0,6.0,32.0,124.29732592804592,99.19523959316346,99.90044996615299,"Punt by Corbett, K. of 32 yards. Touchback.",Touchback
22005,2,76,2,9:24,SJS,0,28,ARI,ARI,4.0,4.0,32.0,124.29732592804592,99.19523959316346,99.90044996615299,"Punt by Nugent, A. of 32 yards. Touchback.",Touchback
303541,19,4823,4,4:46,AUS,24,13,AZ ,AUS,4.0,9.0,38.0,124.05890756028437,99.18737548495334,99.90044996615299,"Punt by Frost, A. of 38 yards. Touchback.",Touchback
275389,17,4353,3,2:02,COL,17,47,YKW,YKW,4.0,7.0,32.0,121.8868653412509,99.18213274614659,99.90044996615299,"Punt by Jones II (R), J. of 32 yards. Touchback.",Touchback
228848,15,3373,4,5:29,BAL,23,14,SJS,BAL,4.0,6.0,40.0,120.92072196656453,99.17689000733984,99.90044996615299,"Punt by Donaldson, N. of 40 yards. Touchback.",Touchback
79910,6,1582,3,4:24,OCO,21,13,AZ ,OCO,4.0,6.0,35.0,120.58178115628834,99.17164726853308,99.90044996615299,"Punt by Jackson, D. of 35 yards. Touchback.",Touchback
252893,16,3920,2,3:05,COL,7,17,AUS,AUS,4.0,1.0,35.0,119.88553812504429,99.16640452972634,99.89646796479911,"Punt by Anderson, A. of 35 yards. Touchback.",Touchback
4865,1,23,3,7:50,SJS,17,17,BAL,BAL,4.0,2.0,32.0,119.27096304053963,99.16116179091958,99.89646796479911,"Punt by Laces, K. of 32 yards. Touchback.",Touchback
192243,13,3006,3,1:48,OCO,10,6,YKW,OCO,4.0,13.0,30.0,119.07032211582869,99.15591905211282,99.89646796479911,"Punt by PuntMachine6, Z. of 30 yards. Touchback.",Touchback
284085,18,4572,4,2:53,YKW,9,7,PHI,YKW,4.0,6.0,43.0,118.37118399623954,99.15067631330606,99.89646796479911,"Punt by Frost (R), B. of 43 yards. Touchback.",Touchback
135698,9,2349,3,1:41,BAL,14,13,COL,BAL,4.0,7.0,34.0,115.86370625105464,99.14543357449932,99.88850396209135,"Punt by McCormick, M. of 34 yards. Touchback.",Touchback
218931,14,3250,2,6:13,AZ ,0,34,OCO,OCO,4.0,3.0,34.0,115.09011660004253,99.1375694662892,99.88850396209135,"Punt by Jackson, D. of 34 yards. Touchback.",Touchback
143311,10,2514,2,8:37,BAL,28,6,PHI,BAL,4.0,3.0,34.0,115.09011660004253,99.1375694662892,99.88850396209135,"Punt by Meoff, B. of 34 yards. Touchback.",Touchback
132140,9,2333,1,5:52,SJS,0,3,BAL,BAL,4.0,4.0,34.0,115.09011660004252,99.12184124986894,99.88651296141441,"Punt by Corbett, K. of 34 yards. Touchback.",Touchback
297722,19,4731,1,1:35,COL,7,7,YKW,COL,4.0,1.0,33.0,115.09011660004252,99.12184124986894,99.88651296141441,"Punt by PuntMachine4, Z. of 33 yards. Touchback.",Touchback
182811,12,2902,2,9:12,AZ ,7,14,OCO,OCO,4.0,4.0,34.0,115.09011660004252,99.12184124986894,99.88651296141441,"Punt by Jackson, D. of 34 yards. Touchback.",Touchback
33693,3,292,1,6:10,YKW,2,7,PHI,PHI,4.0,6.0,34.0,115.09011660004252,99.12184124986894,99.88651296141441,"Punt by Booter, A. of 34 yards. Touchback.",Touchback
255127,16,3930,4,7:34,CHI,16,16,NO ,NO ,4.0,6.0,37.0,114.50966199468098,99.10873440285205,99.88053995938358,"Punt by Fulture, K. of 37 yards. Touchback.",Touchback
54630,4,761,4,11:53,OCO,19,9,PHI,OCO,4.0,6.0,37.0,114.1093281672677,99.1034916640453,99.88053995938358,"Punt by Harris, S. of 37 yards. Touchback.",Touchback
199541,13,3041,4,14:14,OCO,23,24,BAL,BAL,4.0,2.0,39.0,113.87834367539817,99.09824892523855,99.88053995938358,"Punt by Anderson, A. of 39 yards. Touchback.",Touchback
164923,11,2687,4,10:01,SJS,10,31,BAL,BAL,4.0,10.0,32.0,112.84886267659206,99.0930061864318,99.87257595667583,"Punt by Corbett, K. of 32 yards. Touchback.",Touchback
15856,2,105,4,6:37,PHI,14,20,ARI,ARI,4.0,3.0,43.0,111.87348044209273,99.08776344762504,99.86859395532194,"Punt by Harris, S. of 42 yards. No return.",No return
224852,15,3355,1,2:08,SJS,7,0,YKW,SJS,4.0,1.0,37.0,111.00512789355955,99.0825207088183,99.86461195396807,"Punt by Harris Jr, S. of 37 yards. Touchback.",Touchback
42664,3,559,3,3:27,OCO,0,20,ARI,ARI,4.0,1.0,37.0,110.96177126094533,99.07727797001154,99.86461195396807,"Punt by Sims, A. of 37 yards. Touchback.",Touchback
227254,15,3366,2,14:54,COL,6,3,SJS,COL,4.0,7.0,32.0,110.48651193604083,99.06417112299465,99.86062995261419,"Punt by Donaldson, N. of 32 yards. Touchback.",Touchback
289943,18,4601,1,2:31,OCO,0,3,SJS,SJS,4.0,9.0,32.0,110.48651193604083,99.06417112299465,99.86062995261419,"Punt by Dasistwirklichseinnachname, A. of 32 yards. Touchback.",Touchback
93356,7,1719,2,15:00,PHI,7,0,SJS,PHI,4.0,9.0,32.0,110.48651193604083,99.06417112299465,99.86062995261419,"Punt by Legman3, Z. of 32 yards. Touchback.",Touchback
277575,18,4541,2,8:33,AUS,7,6,OCO,AUS,4.0,9.0,32.0,110.48651193604083,99.06417112299465,99.86062995261419,"Punt by Boi, P. of 32 yards. Touchback.",Touchback
8530,1,14,4,4:06,BAL,10,19,YKW,YKW,4.0,1.0,44.0,110.42902696632073,99.05106427597777,99.86062995261419,"Punt by Harris, S. of 44 yards. Touchback.",Touchback
193113,13,3010,4,9:55,SJS,20,41,COL,COL,4.0,9.0,36.0,109.88269343758179,99.04582153717102,99.86062995261419,"Punt by Legman3, Z. of 36 yards. Touchback.",Touchback
21886,2,69,3,0:27,BAL,17,24,YKW,YKW,4.0,1.0,40.0,106.97981838319942,99.04057879836427,99.84868394855255,"Punt by Turkleton, T. of 40 yards. Touchback.",Touchback
211926,14,3217,2,1:37,BAL,20,14,COL,BAL,4.0,3.0,36.0,106.56492277781716,99.03271469015414,99.84868394855255,"Punt by Corbett, K. of 36 yards. Touchback.",Touchback
137356,9,2357,2,6:49,OCO,14,7,BAL,OCO,4.0,3.0,36.0,106.56492277781716,99.03271469015414,99.84868394855255,"Punt by Turkleton, T. of 36 yards. Touchback.",Touchback
155567,10,2570,4,13:53,BAL,21,7,PHI,BAL,4.0,3.0,38.0,105.68970634360191,99.02485058194401,99.84470194719866,"Punt by Meoff, B. of 38 yards. Touchback.",Touchback
199349,13,3040,4,8:00,COL,23,26,PHI,PHI,4.0,10.0,35.0,105.49825052678032,99.01960784313725,99.84470194719866,"Punt by Corbett, K. of 35 yards. Touchback.",Touchback
206934,14,3193,4,13:29,YKW,12,10,BAL,YKW,4.0,7.0,36.0,105.13920511551977,99.01436510433051,99.84071994584478,"Punt by PuntBot, Z. of 36 yards. Touchback.",Touchback
17725,2,119,4,7:02,YKW,17,7,LV ,YKW,4.0,6.0,40.0,104.54896998191572,99.00912236552375,99.8367379444909,"Punt by Blewitt, I. of 40 yards. Touchback.",Touchback
271212,17,4333,4,3:53,YKW,24,30,BAL,BAL,4.0,9.0,41.0,103.80502487374225,99.003879626717,99.8367379444909,"Punt by Bobby (R), K. of 41 yards. Touchback.",Touchback
106920,7,1779,2,3:04,YKW,3,14,BAL,BAL,4.0,5.0,33.0,103.58110494003827,98.99601551850687,99.8367379444909,"Punt by Forfeit, N. of 33 yards. Touchback.",Touchback
259308,17,4212,2,12:55,SJS,10,0,NO ,SJS,4.0,6.0,33.0,103.58110494003827,98.99601551850687,99.8367379444909,"Punt by Frost, A. of 33 yards. Touchback.",Touchback
276267,17,4357,4,7:26,BAL,27,24,YKW,BAL,4.0,2.0,43.0,103.56498944892513,98.98815141029674,99.8367379444909,"Punt by Bobby (R), K. of 43 yards. Touchback.",Touchback
8680,1,15,3,5:54,ARI,10,3,COL,ARI,4.0,3.0,37.0,103.25886469091608,98.98290867148998,99.83275594313702,"Punt by Darkapple, J. of 37 yards. Touchback.",Touchback
105638,7,1773,3,5:20,SJS,3,16,OCO,OCO,4.0,5.0,34.0,103.15918457258252,98.97766593268324,99.83275594313702,"Punt by Blewitt, I. of 34 yards. Touchback.",Touchback
264961,17,4303,4,13:46,YKW,20,23,PHI,PHI,4.0,1.0,41.0,102.99721411297347,98.97242319387648,99.83275594313702,"Punt by Bobby (R), K. of 41 yards. Touchback.",Touchback
242225,16,3869,4,9:30,BAL,24,16,YKW,BAL,4.0,3.0,42.0,102.0997001097814,98.96718045506972,99.82877394178314,"Punt by Harris Jr, S. of 42 yards. Touchback.",Touchback
62147,5,1371,4,4:30,YKW,24,21,SJS,YKW,4.0,10.0,37.0,101.71570816783819,98.96193771626298,99.82877394178314,"Punt by Blewitt, I. of 37 yards. Touchback.",Touchback
295801,19,4721,4,10:02,YKW,16,13,SJS,YKW,4.0,1.0,43.0,101.09381100984827,98.95669497745622,99.82877394178314,"Punt by Z, D. of 31 yards. No return.",No return
194076,13,3015,3,0:17,NO ,3,23,YKW,YKW,4.0,18.0,30.0,100.73843161255832,98.95145223864947,99.82877394178314,"Punt by Meoff, B. of 30 yards. Touchback.",Touchback
130329,9,2324,3,0:19,OCO,19,33,NO ,NO ,4.0,16.0,30.0,100.45995313906418,98.94620949984272,99.82877394178314,"Punt by Madlad, B. of 30 yards. Touchback.",Touchback
80596,6,1585,4,9:25,NO ,6,32,SJS,SJS,4.0,4.0,39.0,100.0313300593768,98.94096676103597,99.82877394178314,"Punt by Lombardi, J. of 39 yards. Touchback.",Touchback
162197,11,2675,3,12:01,COL,6,24,BAL,BAL,4.0,9.0,31.0,100.0081705832294,98.93572402222921,99.82877394178314,"Punt by Leg, P. of 31 yards. Touchback.",Touchback
252108,16,3916,4,4:42,SJS,21,16,BAL,SJS,4.0,11.0,37.0,99.85941008635304,98.93048128342247,99.82877394178314,"Punt by Brand (R), F. of 37 yards. Touchback.",Touchback
152529,10,2556,3,5:12,OCO,7,34,NO ,NO ,4.0,8.0,32.0,99.71110537705182,98.92523854461571,99.82877394178314,"Punt by Madlad, B. of 32 yards. Touchback.",Touchback
158961,11,2660,2,1:28,YKW,3,24,OCO,YKW,4.0,1.0,30.0,99.43786074243673,98.90951032819545,99.82877394178314,"Punt by (R) Anderson, A. of 30 yards. Touchback.",Touchback
85238,6,1606,4,11:29,PHI,30,12,NO ,NO ,4.0,1.0,30.0,99.43786074243673,98.90951032819545,99.82877394178314,"Punt by Harris, S. of 30 yards. Touchback.",Touchback
242278,16,3870,1,7:19,COL,0,0,PHI,PHI,4.0,6.0,31.0,99.43786074243673,98.90951032819545,99.82877394178314,"Punt by Anderson, A. of 31 yards. Touchback.",Touchback
209374,14,3205,1,11:39,YKW,0,0,OCO,OCO,4.0,5.0,31.0,99.43786074243673,98.90951032819545,99.82877394178314,"Punt by Forfeit, N. of 31 yards. Touchback.",Touchback
63901,5,1380,1,11:00,LV ,0,0,BAL,BAL,4.0,4.0,31.0,99.43786074243673,98.90951032819545,99.82877394178314,"Punt by Kicksit, B. of 31 yards. Touchback.",Touchback
8293,1,40,4,14:37,ARI,24,7,SJS,ARI,4.0,2.0,38.0,99.14592097474848,98.8937821117752,99.82479194042926,"Punt by Laces, K. of 38 yards. Touchback.",Touchback
44629,4,715,4,9:50,COL,20,23,LV ,LV ,4.0,3.0,42.0,98.91251391133032,98.88853937296844,99.82479194042926,"Punt by Kicksit, B. of 41 yards. No return.",No return
45717,4,720,4,7:42,LV ,13,38,BAL,BAL,4.0,10.0,34.0,97.69270534000577,98.88329663416168,99.82479194042926,"Punt by Bullard, T. of 34 yards. Touchback.",Touchback
217546,14,3243,4,14:46,PHI,24,28,NO ,NO ,4.0,10.0,32.0,97.424351455292,98.87805389535494,99.82479194042926,"Punt by Fulture, K. of 32 yards. Touchback.",Touchback
41820,3,329,3,5:05,YKW,25,14,OCO,YKW,4.0,3.0,36.0,96.75920821180134,98.87281115654818,99.82479194042926,"Punt by Sims, A. is BLOCKED BY Tiernan, L.. No return.",No return
206645,14,3192,2,8:42,COL,0,17,SJS,SJS,4.0,3.0,35.0,95.90843050003545,98.86756841774142,99.82080993907537,"Punt by PuntMachine4, Z. of 35 yards. Touchback.",Touchback
113115,8,1883,1,4:21,PHI,7,0,BAL,PHI,4.0,5.0,35.0,95.90843050003544,98.86232567893468,99.82080993907537,"Punt by Turkleton, T. of 35 yards. Touchback.",Touchback
145825,10,2525,3,7:19,PHI,6,41,NO ,NO ,4.0,6.0,34.0,94.77430975116975,98.85708294012792,99.82080993907537,"Punt by Meoff, B. of 34 yards. Touchback.",Touchback
154318,10,2564,4,3:26,COL,28,33,NO ,NO ,4.0,13.0,38.0,93.43102886020611,98.85184020132117,99.81284593636762,"Punt by McCormick, M. of 38 yards. Touchback.",Touchback
60385,5,1363,3,0:17,PHI,21,13,BAL,PHI,4.0,13.0,32.0,93.27632556718365,98.84659746251442,99.81284593636762,"Punt by Turkleton, T. of 32 yards. Touchback.",Touchback
118766,8,1909,2,3:21,NO ,21,14,BAL,NO ,4.0,1.0,38.0,92.50427324463296,98.8387333543043,99.80886393501373,"Punt by Turkleton, T. of 38 yards. Touchback.",Touchback
303408,19,4823,2,13:57,AUS,3,0,AZ ,AUS,4.0,1.0,38.0,92.50427324463296,98.8387333543043,99.80886393501373,"Punt by Frost, A. of 38 yards. Touchback.",Touchback
273658,17,4345,4,12:13,YKW,20,10,SJS,YKW,4.0,6.0,38.0,92.1939670448804,98.83086924609415,99.80886393501373,"Punt by Donaldson, N. of 38 yards. Touchback.",Touchback
89024,6,1624,2,13:43,SJS,3,0,NO ,SJS,4.0,9.0,33.0,92.07209328003403,98.82038376848065,99.80886393501373,"Punt by Leg, P. of 33 yards. Touchback.",Touchback
153717,10,2562,1,12:54,BAL,0,0,OCO,OCO,4.0,2.0,33.0,92.07209328003403,98.82038376848065,99.80886393501373,"Punt by Turkleton, T. of 33 yards. Touchback.",Touchback
23883,2,101,1,8:13,LV ,0,0,COL,COL,4.0,3.0,33.0,92.07209328003403,98.82038376848065,99.80886393501373,"Punt by Blewitt, I. of 33 yards. Touchback.",Touchback
295645,18,4628,4,5:16,OCO,16,10,YKW,OCO,4.0,1.0,46.0,91.8229598220208,98.80989829086715,99.80886393501373,"Punt by Donaldson, N. of 46 yards. Touchback.",Touchback
141392,9,2375,4,9:36,BAL,24,27,NO ,NO ,4.0,5.0,41.0,91.0193042018874,98.8046555520604,99.80488193365986,"Punt by Turkleton, T. of 41 yards. Touchback.",Touchback
280575,18,4555,4,5:46,OCO,41,23,AUS,OCO,4.0,3.0,43.0,90.86984960858064,98.79941281325364,99.80488193365986,"Punt by PuntMachine8, Z. of 41 yards. No return.",No return
64699,5,1383,3,7:28,OCO,24,15,LV ,OCO,4.0,8.0,32.0,90.51707546945353,98.7941700744469,99.80488193365986,"Punt by Kicksit, B. of 32 yards. Touchback.",Touchback
100783,7,1751,3,3:11,PHI,13,14,BAL,BAL,4.0,10.0,31.0,89.9183978300185,98.78892733564014,99.80488193365986,"Punt by Harris, S. of 31 yards. Touchback.",Touchback
263186,17,4295,3,11:30,YKW,16,12,OCO,YKW,4.0,3.0,37.0,89.62651710638544,98.78368459683338,99.80488193365986,"Punt by Dasistwirklichseinnachname, A. of 37 yards. Touchback.",Touchback
211556,14,3215,3,1:49,BAL,28,16,YKW,BAL,4.0,5.0,36.0,89.6092649491602,98.77844185802664,99.80488193365986,"Punt by Forfeit, N. of 36 yards. Touchback.",Touchback
130660,9,2326,1,3:22,SJS,0,3,COL,COL,4.0,3.0,37.0,88.80410231484764,98.77057774981651,99.80488193365986,"Punt by Corbett, K. of 37 yards. Touchback.",Touchback
66340,5,1391,1,4:39,AZ ,0,3,PHI,PHI,4.0,3.0,37.0,88.80410231484764,98.77057774981651,99.80488193365986,"Punt by Jackson, D. of 37 yards. Touchback.",Touchback
247116,16,3892,4,10:40,OCO,41,28,NO ,OCO,4.0,15.0,33.0,88.42014577217473,98.76271364160638,99.80089993230598,"Punt by Frost, A. of 33 yards. Touchback.",Touchback
86283,6,1611,4,13:03,BAL,17,20,NO ,NO ,4.0,3.0,41.0,87.87357412182399,98.75747090279962,99.80089993230598,"Punt by Turkleton, T. of 38 yards. No return.",No return
89589,6,1626,4,10:48,COL,6,59,YKW,YKW,4.0,4.0,39.0,87.722628196037,98.75222816399287,99.80089993230598,"Punt by McCormick, M. of 39 yards. Touchback.",Touchback
180693,12,2892,2,4:56,COL,3,17,NO ,NO ,4.0,6.0,34.0,86.3175874500319,98.74174268637937,99.79691793095209,"Punt by Leg, P. of 34 yards. Touchback.",Touchback
115582,8,1894,2,12:50,SJS,3,14,OCO,OCO,4.0,5.0,34.0,86.3175874500319,98.74174268637937,99.79691793095209,"Punt by Blewitt, I. of 34 yards. Touchback.",Touchback
27984,3,265,2,12:29,YKW,0,10,SJS,SJS,4.0,6.0,34.0,86.3175874500319,98.74174268637937,99.79691793095209,"Punt by Booter, A. of 34 yards. Touchback.",Touchback
98764,7,1742,4,3:35,YKW,23,21,NO ,YKW,4.0,3.0,46.0,85.74223151862728,98.73125720876585,99.79691793095209,"Punt by Leg, P. of 46 yards. Touchback.",Touchback
128813,9,2317,4,8:16,YKW,20,24,BAL,BAL,4.0,18.0,36.0,85.713962806488,98.72601446995911,99.79691793095209,"Punt by Forfeit, N. of 36 yards. Touchback.",Touchback
1937,1,56,4,4:25,ARI,8,9,BAL,BAL,4.0,10.0,38.0,85.41484518525805,98.72077173115235,99.79691793095209,"Punt by Nugent, A. of 38 yards. Touchback.",Touchback
195326,13,3021,4,12:20,OCO,17,31,SJS,SJS,4.0,3.0,40.0,84.44930947806782,98.7155289923456,99.79691793095209,"Punt by Anderson, A. of 40 yards. Touchback.",Touchback
146696,10,2529,4,7:23,NO ,10,24,OCO,OCO,4.0,14.0,35.0,83.89221413062428,98.71028625353885,99.79691793095209,"Punt by Leg, P. of 35 yards. Touchback.",Touchback
174244,12,2790,4,13:15,SJS,3,33,BAL,BAL,4.0,4.0,38.0,83.8813769871583,98.7050435147321,99.79691793095209,"Punt by Legman3, Z. of 37 yards. No return.",No return
25474,2,95,4,7:29,OCO,21,33,YKW,YKW,4.0,13.0,35.0,83.10097576509277,98.69980077592534,99.79691793095209,"Punt by Sims, A. of 35 yards. Touchback.",Touchback
170120,11,2711,4,8:36,OCO,10,10,BAL,OCO,4.0,9.0,36.0,83.03736737848065,98.6945580371186,99.79691793095209,"Punt by Turkleton, T. of 36 yards. Touchback.",Touchback
244178,16,3879,2,8:04,YKW,3,3,SJS,SJS,4.0,4.0,32.0,82.86488395203061,98.6709657124882,99.79492693027515,"Punt by Harris Jr, S. of 32 yards. Touchback.",Touchback
93318,7,1719,1,12:24,PHI,0,0,SJS,SJS,4.0,6.0,32.0,82.86488395203061,98.6709657124882,99.79492693027515,"Punt by Legman1, Z. of 32 yards. Touchback.",Touchback
105306,7,1772,1,10:26,COL,0,0,YKW,COL,4.0,4.0,32.0,82.86488395203061,98.6709657124882,99.79492693027515,"Punt by Forfeit, N. of 32 yards. Touchback.",Touchback
62693,5,1374,2,1:22,COL,0,14,AZ ,COL,4.0,1.0,31.0,82.86488395203061,98.6709657124882,99.79492693027515,"Punt by Jackson, D. of 31 yards. Touchback.",Touchback
173431,11,2727,2,14:43,COL,7,7,BAL,BAL,4.0,4.0,32.0,82.86488395203061,98.6709657124882,99.79492693027515,"Punt by Leg, P. of 32 yards. Touchback.",Touchback
157470,10,2579,3,2:12,OCO,3,7,NO ,OCO,4.0,1.0,31.0,82.86488395203061,98.6709657124882,99.79492693027515,"Punt by Leg, P. of 31 yards. Touchback.",Touchback
61211,5,1367,3,5:49,LV ,9,3,COL,COL,4.0,1.0,31.0,82.86488395203061,98.6709657124882,99.79492693027515,"Punt by Kicksit, B. of 31 yards. Touchback.",Touchback
243722,16,3877,1,6:39,AZ ,0,0,AUS,AUS,4.0,5.0,32.0,82.86488395203061,98.6709657124882,99.79492693027515,"Punt by Lawes, S. of 32 yards. Touchback.",Touchback
306614,19,4838,3,0:34,AZ ,3,35,AUS,AUS,4.0,4.0,37.0,82.39442792446494,98.64737338785781,99.78497192689045,"Punt by Frost, A. of 37 yards. Touchback.",Touchback
104147,7,1766,4,4:03,BAL,17,19,NO ,NO ,4.0,3.0,46.0,82.17406620899325,98.64213064905107,99.78497192689045,"Punt by Turkleton, T. of 46 yards. Touchback.",Touchback
220887,14,3259,3,0:11,PHI,10,38,BAL,BAL,4.0,9.0,35.0,81.64662480870935,98.63688791024431,99.78497192689045,"Punt by Fulture, K. of 35 yards. Touchback.",Touchback
91791,6,1636,3,2:02,PHI,10,13,OCO,OCO,4.0,10.0,32.0,81.25791022750059,98.63164517143755,99.78497192689045,"Punt by Harris, S. of 32 yards. Touchback.",Touchback
300275,19,4808,4,12:45,AUS,17,16,COL,AUS,4.0,16.0,34.0,80.89752870344796,98.62640243263081,99.78497192689045,"Punt by Harris Jr, S. of 34 yards. Touchback.",Touchback
170083,11,2711,3,5:09,OCO,10,10,BAL,BAL,4.0,7.0,31.0,79.97621880418824,98.62115969382405,99.78497192689045,"Punt by (R) Anderson, A. of 31 yards. Touchback.",Touchback
234209,15,3399,1,10:19,COL,0,0,NO ,COL,4.0,1.0,35.0,79.92369208336287,98.6159169550173,99.78497192689045,"Punt by Crisco, A. of 35 yards. Touchback.",Touchback
179118,12,2885,1,11:18,SJS,0,0,AZ ,SJS,4.0,9.0,30.0,79.55028859394939,98.60281010800043,99.78098992553657,"Punt by Jackson, D. of 30 yards. Touchback.",Touchback
182573,12,2901,1,5:17,OCO,0,7,YKW,YKW,4.0,10.0,30.0,79.55028859394939,98.60281010800043,99.78098992553657,"Punt by Anderson, A. of 30 yards. Touchback.",Touchback
205657,13,3114,1,11:06,COL,0,0,OCO,OCO,4.0,7.0,30.0,79.55028859394939,98.60281010800043,99.78098992553657,"Punt by Corbett, K. of 30 yards. Touchback.",Touchback
91690,6,1636,1,0:33,PHI,3,7,OCO,OCO,4.0,23.0,30.0,79.55028859394939,98.60281010800043,99.78098992553657,"Punt by Harris, S. of 30 yards. Touchback.",Touchback
313103,19,4869,4,13:51,CHI,6,27,SJS,SJS,4.0,10.0,32.0,79.12988226459915,98.58970326098354,99.7770079241827,"Punt by Fulture, K. of 32 yards. Touchback.",Touchback
1910,1,56,4,12:39,ARI,8,6,BAL,ARI,4.0,1.0,43.0,79.1133964423164,98.58446052217678,99.7770079241827,"Punt by Harris, S. of 43 yards. Touchback.",Touchback
152113,10,2554,3,3:32,COL,17,28,BAL,BAL,4.0,10.0,30.0,79.09251677643667,98.57921778337003,99.7770079241827,"Punt by McCormick, M. of 30 yards. Touchback.",Touchback
79752,6,1581,4,4:34,SJS,22,17,AZ ,SJS,4.0,3.0,46.0,78.37053961553177,98.57397504456328,99.7770079241827,"Punt by Jackson, D. of 46 yards. Touchback.",Touchback
275144,17,4352,3,5:41,AUS,16,21,YKW,YKW,4.0,6.0,37.0,78.23709431220142,98.56873230575653,99.7770079241827,"Punt by Crisco, A. of 37 yards. Touchback.",Touchback
79053,6,1578,4,12:06,OCO,35,10,NO ,OCO,4.0,6.0,39.0,77.66311511327199,98.56348956694977,99.7770079241827,"Punt by Lombardi, J. of 39 yards. Touchback.",Touchback
242574,16,3871,3,13:29,CHI,20,17,AZ ,CHI,4.0,1.0,39.0,77.14498481860517,98.55824682814303,99.76904392147493,"Punt by Lawes, S. of 39 yards. Touchback.",Touchback
222273,15,3343,2,9:13,OCO,7,0,NO ,OCO,4.0,1.0,39.0,77.08689437052747,98.5503827199329,99.76904392147493,"Punt by Crisco, A. of 39 yards. Touchback.",Touchback
232538,15,3391,1,1:16,SJS,0,6,PHI,PHI,4.0,1.0,39.0,77.08689437052747,98.5503827199329,99.76904392147493,"Punt by Donaldson, N. of 39 yards. Touchback.",Touchback
