,S,gameID,homeTeam,awayTeam,teamPoss,Q,time,totTime,awayScore,homeScore,down,distance,dist2goal,play
204,17,4203,YKW,BAL,YKW,4,5:31,331,35,24,2,24,85,"Wraiths Penalty on Canton, J.: Chop Block."
205,17,4203,YKW,BAL,YKW,4,5:13,313,35,24,2,24,85,"Pass by Bigsby, C., to Helanen, T.. INTERCEPTION by Acho, M. at the YKW - 23 yard line and returned for 0 yards."
206,17,4203,YKW,BAL,BAL,4,4:39,279,35,24,1,10,23,"Rush by Jeremy, R. for a short gain. Tackle by Grithead, D.."
207,17,4203,YKW,BAL,BAL,4,4:22,262,35,24,2,10,23,"Pass by Havran, C., complete to Espeeyeeseetee, A. for 8 yds. Tackle by Storm, J.."
208,17,4203,YKW,BAL,BAL,4,3:42,222,35,24,3,2,15,"Rush by Jimbo, D. for 5 yds. Tackle by Selich, A.."
209,17,4203,YKW,BAL,BAL,4,3:22,202,35,24,1,10,10,"Rush by Jimbo, D. for 8 yds. Tackle by Selich, A.."
210,17,4203,YKW,BAL,BAL,4,2:55,175,35,24,2,2,2,"Pass by Havran, C., complete to L'Alto, V. for 2 yds."
211,17,4203,YKW,BAL,BAL,4,2:26,146,42,24,,,,TOUCHDOWN! (Brand kick good)
212,17,4203,YKW,BAL,BAL,4,2:26,146,42,24,,,70,"Brand, F. kicks off."
213,17,4203,YKW,BAL,YKW,4,2:26,146,42,24,,,68,"Kickoff of 68 yards. Returned by Snuggles, J. for 30 yards."
214,17,4203,YKW,BAL,YKW,4,2:20,140,42,24,1,10,68,"Pass by Bigsby, C., complete to Canton, J. for 10 yds. Tackle by Troyski, X.."
215,17,4203,YKW,BAL,YKW,4,2:20,140,42,24,1,10,58,Yellowknife Wraiths : Timeout
216,17,4203,YKW,BAL,YKW,4,1:59,119,42,24,1,10,58,"Pass by Bigsby, C., complete to Helanen, T. for 15 yds. Tackle by Troyski, X.."
217,17,4203,YKW,BAL,YKW,4,1:59,119,42,24,1,10,43,Yellowknife Wraiths : Timeout
218,17,4203,YKW,BAL,YKW,4,1:27,87,42,24,1,10,43,"Pass by Bigsby, C. to Marshall, M. is incomplete. Broken up by Acho, M.."
219,17,4203,YKW,BAL,YKW,4,1:21,81,42,24,2,10,43,"Pass by Bigsby, C., complete to Swift, N. for 7 yds. Tackle by Hornbacher, A.."
220,17,4203,YKW,BAL,YKW,4,1:21,81,42,24,3,3,36,Yellowknife Wraiths : Timeout
221,17,4203,YKW,BAL,YKW,4,1:06,66,42,24,3,3,36,"Pass by Bigsby, C. to Helanen, T. is incomplete. Broken up by Acho, M.."
222,17,4203,YKW,BAL,YKW,4,0:59,59,42,24,4,3,36,"Rush by Marshall, M. for 4 yds. Tackle by Asipi III, A.."
223,17,4203,YKW,BAL,YKW,4,0:40,40,42,24,1,10,32,"Pass by Bigsby, C., complete to Parker, J. for 6 yds. Tackle by Hornbacher, A.."
224,17,4203,YKW,BAL,YKW,4,0:18,18,42,24,2,4,26,"Rush by Canton, J. for 6 yds. Tackle by Acho, M.."
0,17,4204,PHI,COL,PHI,1,15:00,3600,0,0,,,70,"Castleberry, R. kicks off."
1,17,4204,PHI,COL,COL,1,15:00,3600,0,0,,,,The kick sails into the endzone.
2,17,4204,PHI,COL,COL,1,15:00,3600,0,0,,,,"Bishop, J. takes it out of the endzone!"
3,17,4204,PHI,COL,COL,1,15:00,3600,0,0,,,74,"Kickoff of 73 yards. Returned by Bishop, J. for 26 yards."
4,17,4204,PHI,COL,COL,1,14:52,3592,0,0,1,10,74,"Rush by Taffy, T. for a short gain. Tackle by Kalilmoku, I.."
5,17,4204,PHI,COL,COL,1,14:41,3581,0,0,2,10,74,"Pass by McDummy, W., complete to Crindy, B. for 4 yds. Tackle by Bohne, D.."
6,17,4204,PHI,COL,COL,1,14:06,3546,0,0,3,6,70,"Pass by McDummy, W., complete to Bishop, J. for 19 yds. Tackle by Emoji, E.."
7,17,4204,PHI,COL,COL,1,13:07,3487,0,0,1,10,51,"McDummy, W. SACKED by Ikaika Kalilmoku - DE for -7 yds. FUMBLE by McDummy, W., recovered by McDummy, W.."
8,17,4204,PHI,COL,COL,1,12:38,3458,0,0,2,17,58,"Pass by McDummy, W. to Pennington, B. falls incomplete."
9,17,4204,PHI,COL,COL,1,12:31,3451,0,0,3,17,58,"Pass by McDummy, W., complete to Taffy, T. for 2 yds. Tackle by Cox III, J.."
10,17,4204,PHI,COL,PHI,1,11:51,3411,0,0,4,15,56,"Punt by Jones II (R), J. of 39 yards."
11,17,4204,PHI,COL,PHI,1,11:51,3411,0,0,,,,"Returned by Emoji, E. for 17 yards."
12,17,4204,PHI,COL,PHI,1,11:43,3403,0,0,1,10,67,"Pass by Falconi, A., complete to Hank, F. for 5 yds. Tackle by Sinclair, Q.."
13,17,4204,PHI,COL,PHI,1,11:12,3372,0,0,2,5,62,"Falconi, A. throws the ball away to avoid the sack."
14,17,4204,PHI,COL,PHI,1,10:51,3351,0,0,3,5,62,"Rush by Brown, M. for 7 yds. Tackle by McCoy, C.."
15,17,4204,PHI,COL,PHI,1,10:29,3329,0,0,1,10,55,"Pass by Falconi, A. to Varga, N. was dropped! Incomplete."
16,17,4204,PHI,COL,PHI,1,10:26,3326,0,0,2,10,55,"Pass by Falconi, A., complete to Jones, V. for 10 yds. Tackle by Sinclair, Q.."
17,17,4204,PHI,COL,PHI,1,9:44,3284,0,0,1,10,44,"Rush by Brown, M. for 3 yds. Tackle by Gabagool, T.. FUMBLE by Brown, M., recovered by Brown, M.."
18,17,4204,PHI,COL,PHI,1,9:16,3256,0,0,2,7,41,"Pass by Falconi, A. to Hank, F. was dropped! Incomplete."
19,17,4204,PHI,COL,PHI,1,9:11,3251,0,0,3,7,41,"Pass by Falconi, A., complete to Brown, M. for 7 yds. Tackle by Sinclair, Q.."
20,17,4204,PHI,COL,PHI,1,8:31,3211,0,0,1,10,34,"Rush by Brown, M. for 5 yds. Tackle by Gabagool, T.."
21,17,4204,PHI,COL,PHI,1,8:10,3190,0,0,2,5,29,"Pass by Falconi, A. to Hank, F. falls incomplete."
22,17,4204,PHI,COL,PHI,1,8:06,3186,0,0,3,5,29,"Rush by Brown, M. for 8 yds. Tackle by Lejune, L.."
23,17,4204,PHI,COL,PHI,1,7:27,3147,0,0,1,10,21,"Pass by Falconi, A., complete to Jones, V. for 9 yds. Tackle by Sinclair, Q.."
24,17,4204,PHI,COL,PHI,1,6:55,3115,0,0,2,1,12,"Pass by Falconi, A., complete to Brown, M. for 4 yds. Tackle by Gabagool, T.."
25,17,4204,PHI,COL,PHI,1,6:21,3081,0,0,1,4,4,"Yeti Penalty on Cox, P.: Encroachment."
26,17,4204,PHI,COL,PHI,1,6:21,3081,0,0,1,4,4,"Pass by Falconi, A., complete to Jones, V. for 4 yds."
27,17,4204,PHI,COL,PHI,1,6:04,3064,0,7,,,,TOUCHDOWN! (Castleberry kick good)
28,17,4204,PHI,COL,PHI,1,6:04,3064,0,7,,,70,"Castleberry, R. kicks off."
29,17,4204,PHI,COL,COL,1,6:04,3064,0,7,,,,"Lejune, L. takes it down the left side."
30,17,4204,PHI,COL,COL,1,6:04,3064,0,7,,,,"Lejune, L. is finally brought down. A 37 yard return."
31,17,4204,PHI,COL,COL,1,5:55,3055,0,7,1,10,60,"Rush by Taffy, T. for 5 yds. Tackle by Stokeley, G.."
32,17,4204,PHI,COL,COL,1,5:26,3026,0,7,2,5,55,"Rush by Taffy, T. for 2 yds. Tackle by Cox III, J.."
33,17,4204,PHI,COL,COL,1,5:04,3004,0,7,3,3,53,"Rush by Crindy, B. for 1 yds. Tackle by Smyles, L.."
34,17,4204,PHI,COL,PHI,1,4:43,2983,0,7,4,2,52,"Punt by Jones II (R), J. of 52 yards. Touchback."
35,17,4204,PHI,COL,PHI,1,4:38,2978,0,7,1,10,80,"Pass by Falconi, A. to Hardwick, S. is incomplete. Broken up by Montgomery, B.."
36,17,4204,PHI,COL,PHI,1,4:33,2973,0,7,2,10,80,"Pass by Falconi, A., complete to Jones, V. for 8 yds. Tackle by Montgomery, B.."
37,17,4204,PHI,COL,PHI,1,3:59,2939,0,7,3,2,72,"Pass by Falconi, A., complete to Hank, F. for 15 yds. Tackle by Lejune, L.."
38,17,4204,PHI,COL,PHI,1,3:16,2896,0,7,1,10,57,"Rush by Brown, M. for 7 yds. Tackle by Berry, M.."
39,17,4204,PHI,COL,PHI,1,2:46,2866,0,7,2,3,50,"Rush by Brown, M. for 9 yds. Tackle by Berry, M.."
40,17,4204,PHI,COL,PHI,1,2:21,2841,0,7,1,10,41,"Pass by Falconi, A., complete to von Matt, J. for 14 yds. Tackle by Lejune, L.."
41,17,4204,PHI,COL,PHI,1,1:40,2800,0,7,1,10,27,"Pass by Falconi, A. to Brown, M. was dropped! Incomplete."
42,17,4204,PHI,COL,PHI,1,1:37,2797,0,7,2,10,27,"Pass by Falconi, A., complete to Hank, F. for 5 yds. Tackle by Towers, J.."
43,17,4204,PHI,COL,PHI,1,1:02,2762,0,7,3,5,22,"Pass by Falconi, A., complete to Jones, V. for 10 yds. Tackle by McCoy, C.."
44,17,4204,PHI,COL,PHI,1,0:24,2724,0,7,1,10,12,"Rush by Brown, M. for 1 yds. Tackle by Berry, M.."
45,17,4204,PHI,COL,PHI,1,0:00,2700,0,7,2,9,11,"Pass by Falconi, A. to Jones, V. falls incomplete."
46,17,4204,PHI,COL,PHI,2,15:00,2700,0,7,3,9,11,"Pass by Falconi, A., complete to Jones, V. for 7 yds. Tackle by McCoy, C.."
47,17,4204,PHI,COL,PHI,2,14:24,2664,0,10,4,2,4,"21 yard FG by Castleberry, R. is good."
48,17,4204,PHI,COL,PHI,2,14:24,2664,0,10,,,70,"Castleberry, R. kicks off."
49,17,4204,PHI,COL,COL,2,14:24,2664,0,10,,,,The kick sails into the endzone.
50,17,4204,PHI,COL,COL,2,14:24,2664,0,10,,,,"Bishop, J. takes it out of the endzone!"
51,17,4204,PHI,COL,COL,2,14:24,2664,0,10,,,75,"Kickoff of 73 yards. Returned by Bishop, J. for 25 yards."
52,17,4204,PHI,COL,COL,2,14:14,2654,0,10,1,10,75,"Pass by McDummy, W. to Crindy, B. falls incomplete."
53,17,4204,PHI,COL,COL,2,14:09,2649,0,10,2,10,75,"Rush by Taffy, T. for 11 yds. Tackle by Bohne, D.."
54,17,4204,PHI,COL,COL,2,13:29,2609,0,10,1,10,64,"Rush by Crindy, B. for 0 yds. Tackle by Smyles, L.."
55,17,4204,PHI,COL,COL,2,13:08,2588,0,10,2,10,64,"Rush by Taffy, T. for 6 yds. Tackle by D'Attoria V, R.."
56,17,4204,PHI,COL,COL,2,12:40,2560,0,10,3,4,58,"Rush by Carrasco, T. for 2 yds. Tackle by Bohne, D.."
57,17,4204,PHI,COL,PHI,2,12:01,2521,0,10,4,2,56,"Punt by Jones II (R), J. of 53 yards. No return."
58,17,4204,PHI,COL,PHI,2,11:54,2514,0,10,1,11,99,"Liberty Penalty on Varga, N.: Unnecessary Roughness."
59,17,4204,PHI,COL,PHI,2,11:35,2495,0,10,1,10,84,"Yeti Penalty on Knurtsson, K.: Unsportsmanlike Conduct."
60,17,4204,PHI,COL,PHI,2,11:16,2476,0,10,1,10,84,"Falconi, A. SACKED by Mo Berry - LB for -6 yds."
61,17,4204,PHI,COL,PHI,2,10:46,2446,0,10,1,10,80,"Yeti Penalty on Thumper (R), B.: Tripping."
62,17,4204,PHI,COL,PHI,2,10:35,2435,0,10,1,10,80,"Pass by Falconi, A. to Brown, M. was dropped! Incomplete."
63,17,4204,PHI,COL,PHI,2,10:29,2429,0,10,2,10,80,"Rush by Hank, F. for 0 yds. Tackle by Sachs, J.."
64,17,4204,PHI,COL,PHI,2,10:14,2414,0,10,3,10,80,"Pass by Falconi, A. to Varga, N. falls incomplete."
65,17,4204,PHI,COL,COL,2,10:08,2408,0,10,4,10,80,"Punt by Castleberry, R. of 57 yards. No return."
66,17,4204,PHI,COL,COL,2,10:00,2400,0,10,1,10,78,"Rush by Taffy, T. for 8 yds. Tackle by D'Attoria V, R.."
67,17,4204,PHI,COL,COL,2,9:34,2374,0,10,2,2,70,"Rush by Taffy, T. for 3 yds. Tackle by Cox III, J.."
68,17,4204,PHI,COL,COL,2,9:13,2353,0,10,1,10,67,"Pass by McDummy, W., complete to Crindy, B. for 1 yds. Tackle by Stokeley, G.."
69,17,4204,PHI,COL,COL,2,8:49,2329,0,10,2,24,81,"Yeti Penalty on Tackle, L.: Chop Block."
70,17,4204,PHI,COL,COL,2,8:39,2319,0,10,2,24,81,"Pass by McDummy, W., complete to Palmer, J. for 2 yds. Tackle by Garnett, L.."
71,17,4204,PHI,COL,COL,2,8:12,2292,0,10,3,22,79,"Pass by McDummy, W., complete to Palmer, J. for 3 yds. Tackle by Garnett, L.."
72,17,4204,PHI,COL,PHI,2,7:33,2253,0,10,4,19,76,"Punt by Jones II (R), J. of 34 yards. No return."
73,17,4204,PHI,COL,PHI,2,7:25,2245,0,10,1,10,59,"Pass by Falconi, A., complete to von Matt, J. for 7 yds. Tackle by Lejune, L.."
74,17,4204,PHI,COL,PHI,2,6:54,2214,0,10,2,3,52,"Rush by Brown, M. for 6 yds. Tackle by Berry, M.."
75,17,4204,PHI,COL,PHI,2,6:29,2189,0,10,1,10,45,"Pass by Falconi, A., complete to Varga, N. for 40 yds. Tackle by Lejune, L.."
76,17,4204,PHI,COL,PHI,2,5:18,2118,0,10,1,5,5,"Rush by Brown, M. for 1 yds. Tackle by Thumper (R), B.."
77,17,4204,PHI,COL,PHI,2,4:57,2097,0,10,2,4,4,"Rush by Brown, M. for a short gain. Tackle by Thumper (R), B.."
78,17,4204,PHI,COL,PHI,2,4:40,2080,0,10,3,4,4,"Pass by Falconi, A. to Varga, N. falls incomplete."
79,17,4204,PHI,COL,PHI,2,4:34,2074,0,13,4,4,4,"21 yard FG by Castleberry, R. is good."
80,17,4204,PHI,COL,PHI,2,4:34,2074,0,13,,,70,"Castleberry, R. kicks off."
81,17,4204,PHI,COL,COL,2,4:34,2074,0,13,,,,"Lejune, L. takes it down the middle."
82,17,4204,PHI,COL,COL,2,4:34,2074,0,13,,,,"Lejune, L. has blockers in front of him."
83,17,4204,PHI,COL,COL,2,4:34,2074,0,13,,,,It's a footrace!
84,17,4204,PHI,COL,COL,2,4:34,2074,0,13,,,,A 97 yard return.
85,17,4204,PHI,COL,COL,2,4:17,2057,7,13,,,,TOUCHDOWN! (Jones II (R) kick good)
86,17,4204,PHI,COL,COL,2,4:17,2057,7,13,,,70,"Jones II (R), J. kicks off."
87,17,4204,PHI,COL,PHI,2,4:17,2057,7,13,,,74,"Kickoff of 69 yards. Returned by Garnett, L. for 25 yards."
88,17,4204,PHI,COL,PHI,2,4:08,2048,7,13,1,10,74,"Pass by Falconi, A. to Jones, V. is incomplete. Broken up by McCoy, C.."
89,17,4204,PHI,COL,PHI,2,4:01,2041,7,13,2,10,74,"Pass by Falconi, A., complete to von Matt, J. for 13 yds. Tackle by Lejune, L.."
90,17,4204,PHI,COL,PHI,2,3:16,1996,7,13,1,10,61,"Rush by Brown, M. for 5 yds. Tackle by Gabagool, T.."
91,17,4204,PHI,COL,PHI,2,2:55,1975,7,13,2,5,56,"Rush by Brown, M. for 11 yds. Tackle by Knurtsson, K.."
92,17,4204,PHI,COL,PHI,2,2:22,1942,7,13,1,15,50,"Liberty Penalty on Brown, M.: Illegal Formation."
93,17,4204,PHI,COL,PHI,2,2:22,1942,7,13,1,15,50,"Pass by Falconi, A. to Jones, V. falls incomplete."
94,17,4204,PHI,COL,PHI,2,2:17,1937,7,13,2,15,50,"Pass by Falconi, A., complete to Brown, M. for 9 yds. Tackle by Sinclair, Q.."
95,17,4204,PHI,COL,PHI,2,1:35,1895,7,13,3,6,41,"Rush by Brown, M. for a short gain. Tackle by Thumper (R), B.."
96,17,4204,PHI,COL,COL,2,1:19,1879,7,13,4,6,41,"Punt by Castleberry, R. of 41 yards. Touchback."
97,17,4204,PHI,COL,COL,2,1:14,1874,7,13,1,10,80,"Pass by McDummy, W., complete to Taffy, T. for 10 yds. Tackle by Cox III, J.."
98,17,4204,PHI,COL,COL,2,1:14,1874,7,13,1,10,70,Colorado Yeti : Timeout
99,17,4204,PHI,COL,COL,2,0:39,1839,7,13,1,10,70,"Pass by McDummy, W., complete to Forty-Two (R), L. for 6 yds. Tackle by McMorris (R), J.."
100,17,4204,PHI,COL,COL,2,0:39,1839,7,13,2,4,64,Colorado Yeti : Timeout
101,17,4204,PHI,COL,COL,2,0:21,1821,7,13,2,4,64,"Pass by McDummy, W. to Forty-Two (R), L. was dropped! Incomplete."
102,17,4204,PHI,COL,COL,2,0:16,1816,7,13,3,4,64,"McDummy, W. SACKED by Lennox Garnett - FS for -6 yds."
103,17,4204,PHI,COL,COL,3,15:00,1800,7,13,,,70,"Jones II (R), J. kicks off."
104,17,4204,PHI,COL,PHI,3,15:00,1800,7,13,,,,"Garnett, L. takes it down the right side."
105,17,4204,PHI,COL,PHI,3,15:00,1800,7,13,,,,"Garnett, L. is finally brought down. A 36 yard return."
106,17,4204,PHI,COL,PHI,3,14:54,1794,7,13,1,10,56,"Pass by Falconi, A., to Brown, M.. INTERCEPTION by Gabagool, T. at the PHI - 48 yard line and returned for 48 yards."
107,17,4204,PHI,COL,COL,3,14:35,1775,14,13,,,,TOUCHDOWN! (Jones II (R) kick good)
108,17,4204,PHI,COL,COL,3,14:35,1775,14,13,,,70,"Jones II (R), J. kicks off."
109,17,4204,PHI,COL,PHI,3,14:35,1775,14,13,,,,"Emoji, E. takes it down the left side."
110,17,4204,PHI,COL,PHI,3,14:35,1775,14,13,,,,"Emoji, E. is finally brought down. A 34 yard return."
111,17,4204,PHI,COL,PHI,3,14:26,1766,14,13,1,10,57,"Pass by Falconi, A., complete to von Matt, J. for 10 yds. Tackle by Lejune, L.."
112,17,4204,PHI,COL,PHI,3,13:56,1736,14,13,1,10,47,"Pass by Falconi, A. to Jones, V. falls incomplete."
113,17,4204,PHI,COL,PHI,3,13:49,1729,14,13,2,10,47,"Pass by Falconi, A., complete to Varga, N. for 7 yds. Tackle by Lejune, L.."
114,17,4204,PHI,COL,PHI,3,13:24,1704,14,13,3,3,40,"Rush by Brown, M. for 8 yds. Tackle by Sinclair, Q.."
115,17,4204,PHI,COL,PHI,3,13:02,1682,14,13,1,10,32,"Pass by Falconi, A., complete to Brown, M. for a short gain. Tackle by Gabagool, T.."
116,17,4204,PHI,COL,PHI,3,12:21,1641,14,13,2,10,32,"Pass by Falconi, A., complete to Jones, V. for 3 yds. Tackle by McCoy, C.."
117,17,4204,PHI,COL,PHI,3,11:50,1610,14,13,3,7,29,"Pass by Falconi, A., complete to Brown, M. for 4 yds. Tackle by Gabagool, T.."
118,17,4204,PHI,COL,PHI,3,11:11,1571,14,16,4,3,25,"42 yard FG by Castleberry, R. is good."
119,17,4204,PHI,COL,PHI,3,11:11,1571,14,16,,,70,"Castleberry, R. kicks off."
120,17,4204,PHI,COL,COL,3,11:11,1571,14,16,,,,"Bishop, J. takes it down the left side."
121,17,4204,PHI,COL,COL,3,11:11,1571,14,16,,,,"Bishop, J. is finally brought down. A 33 yard return."
122,17,4204,PHI,COL,COL,3,11:01,1561,14,16,1,10,60,"Pass by McDummy, W., complete to Bishop, J. for 11 yds. Tackle by Emoji, E.."
123,17,4204,PHI,COL,COL,3,10:37,1537,14,16,1,10,49,"Pass by McDummy, W. to Bishop, J. falls incomplete."
124,17,4204,PHI,COL,COL,3,10:34,1534,14,16,2,10,49,"Pass by McDummy, W., complete to Crindy, B. for 5 yds. Tackle by D'Attoria V, R.."
125,17,4204,PHI,COL,COL,3,9:59,1499,14,16,3,5,44,"Pass by McDummy, W., complete to Palmer, J. for 10 yds. Tackle by Stokeley, G.."
126,17,4204,PHI,COL,COL,3,9:13,1453,14,16,1,10,34,"Rush by Taffy, T. for 5 yds. Tackle by Cox III, J.."
127,17,4204,PHI,COL,COL,3,8:46,1426,14,16,2,5,29,"Pass by McDummy, W., complete to Taffy, T. for 0 yds. Tackle by D'Attoria V, R.."
128,17,4204,PHI,COL,COL,3,8:11,1391,14,16,3,5,29,"Pass by McDummy, W., complete to Bishop, J. for 22 yds. Tackle by Garnett, L.."
129,17,4204,PHI,COL,COL,3,7:09,1329,14,16,1,7,7,"Pass by McDummy, W., complete to Crindy, B. for 5 yds. Tackle by Cox III, J.."
130,17,4204,PHI,COL,COL,3,6:31,1291,14,16,2,2,2,Rush by Terry Taffy for 2 yds.
131,17,4204,PHI,COL,COL,3,6:16,1276,21,16,,,,TOUCHDOWN! (Jones II (R) kick good)
132,17,4204,PHI,COL,COL,3,6:16,1276,21,16,,,70,"Jones II (R), J. kicks off."
133,17,4204,PHI,COL,PHI,3,6:16,1276,21,16,,,79,"Kickoff of 66 yards. Returned by Garnett, L. for 17 yards."
134,17,4204,PHI,COL,PHI,3,6:11,1271,21,16,1,10,79,"Pass by Falconi, A., complete to Varga, N. for 20 yds. Tackle by Montgomery, B.."
135,17,4204,PHI,COL,PHI,3,5:22,1222,21,16,1,10,59,"Pass by Falconi, A., complete to von Matt, J. for 59 yds."
136,17,4204,PHI,COL,PHI,3,3:57,1137,21,23,,,,TOUCHDOWN! (Castleberry kick good)
137,17,4204,PHI,COL,PHI,3,3:57,1137,21,23,,,70,"Castleberry, R. kicks off."
138,17,4204,PHI,COL,COL,3,3:57,1137,21,23,,,68,"Kickoff of 65 yards. Returned by Lejune, L. for 27 yards."
139,17,4204,PHI,COL,COL,3,3:51,1131,21,23,1,10,68,"Rush by Taffy, T. for 6 yds. Tackle by D'Attoria V, R.."
140,17,4204,PHI,COL,COL,3,3:15,1095,21,23,2,4,62,"Rush by Taffy, T. for 13 yds. Tackle by Garnett, L.."
141,17,4204,PHI,COL,COL,3,2:32,1052,21,23,1,10,49,"Pass by McDummy, W., complete to Crindy, B. for 16 yds. Tackle by Stokeley, G.."
142,17,4204,PHI,COL,COL,3,1:49,1009,21,23,1,10,33,"Rush by Taffy, T. for 3 yds. Tackle by D'Attoria V, R.."
143,17,4204,PHI,COL,COL,3,1:34,994,21,23,2,7,30,"Rush by Taffy, T. for 3 yds. Tackle by Hardshaft, R.."
144,17,4204,PHI,COL,COL,3,1:08,968,21,23,3,4,27,"Rush by Carrasco, T. for 3 yds. Tackle by Stokeley, G.."
145,17,4204,PHI,COL,COL,3,0:58,958,24,23,4,1,24,"41 yard FG by Jones II (R), J. is good."
146,17,4204,PHI,COL,COL,3,0:58,958,24,23,,,70,"Jones II (R), J. kicks off."
147,17,4204,PHI,COL,PHI,3,0:58,958,24,23,,,,"Emoji, E. takes it down the left side."
148,17,4204,PHI,COL,PHI,3,0:58,958,24,23,,,,"Emoji, E. cuts across the field."
149,17,4204,PHI,COL,PHI,3,0:58,958,24,23,,,,A 41 yard return.
150,17,4204,PHI,COL,PHI,3,0:47,947,24,23,1,10,57,"Pass by Falconi, A. to Jones, V. is incomplete. Broken up by McCoy, C.."
151,17,4204,PHI,COL,PHI,3,0:42,942,24,23,2,10,57,"Rush by Brown, M. for a short gain. Tackle by Berry, M.."
152,17,4204,PHI,COL,PHI,3,0:21,921,24,23,3,10,57,"Pass by Falconi, A. to Jones, V. falls incomplete."
153,17,4204,PHI,COL,COL,3,0:17,917,24,23,4,10,57,"Punt by Castleberry, R. of 57 yards. Touchback."
154,17,4204,PHI,COL,COL,3,0:14,914,24,23,1,10,80,"Pass by McDummy, W., complete to Bishop, J. for 13 yds. Tackle by Emoji, E.."
155,17,4204,PHI,COL,COL,4,15:00,900,24,23,1,10,67,"Rush by Taffy, T. for 1 yds. Tackle by Stokeley, G.."
156,17,4204,PHI,COL,COL,4,14:34,874,24,23,2,24,81,"Yeti Penalty on Palmer, J.: Unsportsmanlike Conduct."
157,17,4204,PHI,COL,COL,4,14:23,863,24,23,2,24,81,"McDummy, W. SACKED by Lennox Garnett - FS for -6 yds."
158,17,4204,PHI,COL,COL,4,13:51,831,24,23,3,30,87,"Pass by McDummy, W., complete to Forty-Two (R), L. for 14 yds. Tackle by McMorris (R), J.."
159,17,4204,PHI,COL,PHI,4,13:06,786,24,23,4,16,73,"Punt by Jones II (R), J. of 50 yards. No return."
160,17,4204,PHI,COL,PHI,4,12:58,778,24,23,1,10,77,"Pass by Falconi, A. to Jones, V. falls incomplete."
161,17,4204,PHI,COL,PHI,4,12:51,771,24,23,2,10,77,"Falconi, A. SACKED by Mo Berry - LB for -6 yds."
162,17,4204,PHI,COL,PHI,4,12:23,743,24,23,3,16,83,"Pass by Falconi, A. to Hardwick, S. falls incomplete."
163,17,4204,PHI,COL,COL,4,12:19,739,24,23,4,16,83,"Punt by Castleberry, R. of 42 yards. No return."
164,17,4204,PHI,COL,COL,4,12:09,729,24,23,1,10,59,"Rush by Taffy, T. for 4 yds. Tackle by Cox III, J.."
165,17,4204,PHI,COL,COL,4,11:38,698,24,23,2,6,55,"Pass by McDummy, W. to Forty-Two (R), L. is incomplete. Broken up by Hardshaft, R.."
166,17,4204,PHI,COL,COL,4,11:34,694,24,23,3,6,55,"Pass by McDummy, W., complete to Bishop, J. for 26 yds. Tackle by Garnett, L.."
167,17,4204,PHI,COL,COL,4,10:38,638,24,23,1,10,29,"Rush by Taffy, T. for 5 yds. Tackle by D'Attoria V, R.."
168,17,4204,PHI,COL,COL,4,10:18,618,24,23,2,5,24,"Rush by Taffy, T. for 2 yds. Tackle by McGwire, A.."
169,17,4204,PHI,COL,COL,4,9:57,597,24,23,3,3,22,"Rush by Taffy, T. for 1 yds. Tackle by McGwire, A.."
170,17,4204,PHI,COL,COL,4,9:35,575,27,23,4,2,21,"38 yard FG by Jones II (R), J. is good."
171,17,4204,PHI,COL,COL,4,9:35,575,27,23,,,70,"Jones II (R), J. kicks off."
172,17,4204,PHI,COL,PHI,4,9:35,575,27,23,,,,The kick sails into the endzone.
173,17,4204,PHI,COL,PHI,4,9:35,575,27,23,,,,"Emoji, E. takes it out of the endzone!"
174,17,4204,PHI,COL,PHI,4,9:35,575,27,23,,,88,"Kickoff of 71 yards. Returned by Emoji, E. for 12 yards."
175,17,4204,PHI,COL,PHI,4,9:30,570,27,23,1,10,88,"Pass by Falconi, A. to Jones, V. falls incomplete."
176,17,4204,PHI,COL,PHI,4,9:23,563,27,23,2,10,88,"Pass by Falconi, A., complete to Varga, N. for 7 yds. Tackle by Lejune, L.."
177,17,4204,PHI,COL,PHI,4,8:53,533,27,23,1,10,76,"Yeti Penalty on Knurtsson, K.: Too many men on the field."
178,17,4204,PHI,COL,PHI,4,8:53,533,27,23,1,10,76,"Pass by Falconi, A. to Hank, F. is incomplete. Broken up by Berry, M.."
179,17,4204,PHI,COL,PHI,4,8:48,528,27,23,2,15,81,"Liberty Penalty on Brown, M.: Illegal Formation."
180,17,4204,PHI,COL,PHI,4,8:48,528,27,23,2,15,81,"Rush by Brown, M. for a short gain. Tackle by Sachs, J.."
181,17,4204,PHI,COL,PHI,4,8:38,518,27,23,3,15,81,"Pass by Falconi, A., complete to Brown, M. for 4 yds. Tackle by Gabagool, T.."
182,17,4204,PHI,COL,COL,4,8:03,483,27,23,4,11,77,"Punt by Castleberry, R. of 31 yards."
183,17,4204,PHI,COL,COL,4,8:03,483,27,23,,,,"Returned by Lejune, L. for 14 yards."
184,17,4204,PHI,COL,COL,4,7:53,473,27,23,1,10,40,"Pass by McDummy, W. to Bishop, J. falls incomplete."
185,17,4204,PHI,COL,COL,4,7:46,466,27,23,2,25,56,"Yeti Penalty on McDummy, W.: Chop Block."
186,17,4204,PHI,COL,COL,4,7:33,453,27,23,2,20,51,"Liberty Penalty on McGwire, A.: Encroachment."
187,17,4204,PHI,COL,COL,4,7:33,453,27,23,2,20,51,"Pass by McDummy, W., complete to Forty-Two (R), L. for 13 yds. Tackle by Cox III, J.."
