,S,W,gameID,Q,time,awayTeam,awayScore,homeScore,homeTeam,teamPoss,recTeam,down,distance,side,dist2goal,puntDist,puntEndLoc,surrenderIndex,surrenderRank,percentiles,NFLpercentiles,play,result
102420,17,11,4342,4,4:10,NO,23,20,OCO,OCO,NO,4.0,2.0,NO,42.0,22.0,20.0,168.58743201137756,119.0,99.47655591536176,99.9451594033343,"Punt by Dasistwirklichseinnachname, A. of 42 yards. Touchback.",Touchback
210899,23,15,5682,3,10:50,SAR,2,14,PHI,SAR,PHI,4.0,2.0,PHI,32.0,12.0,20.0,168.31929552756222,120.0,99.47211994854278,99.9451594033343,"Punt by Small (R), J. of 32 yards. Touchback.",Touchback
174594,21,14,5222,3,11:03,AUS,10,13,NO,AUS,NO,4.0,4.0,NO,32.0,12.0,20.0,167.93597135807778,121.0,99.46768398172382,99.9451594033343,"Punt by Crisco, A. of 32 yards. Touchback.",Touchback
192555,22,15,5441,4,4:14,COL,17,16,YKW,YKW,COL,4.0,2.0,COL,42.0,22.0,20.0,167.56118903298756,122.0,99.46324801490485,99.9451594033343,"Punt by Smalls, D. of 42 yards. Touchback.",Touchback
54454,14,5,3222,4,5:02,OCO,17,10,AZ,AZ,OCO,4.0,11.0,OCO,34.0,14.0,20.0,167.32253808415444,123.0,99.45881204808587,99.9451594033343,"Punt by Jackson, D. of 34 yards. Touchback.",Touchback
36280,12,13,2927,4,6:37,PHI,24,24,COL,PHI,COL,4.0,2.0,COL,37.0,17.0,20.0,167.02621131220087,124.0,99.45437608126691,99.9451594033343,"Punt by Fulture, K. of 37 yards. Touchback.",Touchback
221256,24,6,6154,1,11:34,SJS,0,0,PHI,PHI,SJS,4.0,1.0,SJS,31.0,11.0,20.0,165.72976790406122,131.0,99.43663221399103,99.93784732377888,"Punt by Hunt (R), K. of 31 yards. Touchback.",Touchback
282873,2,9,79,1,7:18,SJS,0,7,OCO,SJS,OCO,4.0,5.0,OCO,32.0,12.0,20.0,165.72976790406122,131.0,99.43663221399103,99.93784732377888,"Punt by Nugent, A. of 32 yards. Touchback.",Touchback
42773,13,6,3034,1,2:34,PHI,3,0,YKW,YKW,PHI,4.0,6.0,PHI,32.0,12.0,20.0,165.72976790406122,131.0,99.43663221399103,99.93784732377888,"Punt by Forfeit, N. of 32 yards. Touchback.",Touchback
224197,24,9,6132,2,5:37,BAL,3,7,SJS,BAL,SJS,4.0,5.0,SJS,32.0,12.0,20.0,165.72976790406122,131.0,99.43663221399103,99.93784732377888,"Punt by PhastBawl (R), D. of 32 yards. Touchback.",Touchback
98054,17,7,4322,1,9:10,AUS,0,0,SJS,SJS,AUS,4.0,1.0,AUS,31.0,11.0,20.0,165.72976790406122,131.0,99.43663221399103,99.93784732377888,"Punt by Donaldson, N. of 31 yards. Touchback.",Touchback
231329,24,14,6106,2,11:45,OCO,7,10,AUS,OCO,AUS,4.0,6.0,AUS,32.0,12.0,20.0,165.72976790406122,131.0,99.43663221399103,99.93784732377888,"Punt by Dasistwirklichseinnachname, A. of 32 yards. Touchback.",Touchback
18253,11,7,2696,1,3:06,SJS,0,7,AZ,SJS,AZ,4.0,6.0,AZ,32.0,12.0,20.0,165.72976790406122,131.0,99.43663221399103,99.93784732377888,"Punt by Corbett, K. of 32 yards. Touchback.",Touchback
215259,24,1,6184,3,7:00,OCO,9,20,NO,OCO,NO,4.0,6.0,NO,31.0,11.0,20.0,165.65233895649644,132.0,99.41888834671516,99.93784732377888,"Punt by Dasistwirklichseinnachname, A. of 31 yards. Touchback.",Touchback
210499,23,15,5680,3,3:39,CHI,14,24,BAL,CHI,BAL,4.0,4.0,BAL,32.0,12.0,20.0,163.55306165562288,133.0,99.4144523798962,99.93419128400117,"Punt by Sidekick (R), S. of 32 yards. Touchback.",Touchback
322453,5,10,1413,4,6:10,YKW,28,38,AZ,YKW,AZ,4.0,6.0,AZ,38.0,18.0,20.0,163.35266246842556,134.0,99.41001641307723,99.93419128400117,"Punt by Lombardi, J. of 38 yards. Touchback.",Touchback
140994,1,9,29,3,0:00,YKW,9,17,BAL,YKW,BAL,4.0,1.0,BAL,38.0,18.0,20.0,159.9398884399704,135.0,99.40558044625826,99.93419128400117,"Punt by Booter, A. of 38 yards. Touchback.",Touchback
219336,24,5,6156,2,3:37,BAL,7,14,YKW,BAL,YKW,4.0,9.0,YKW,30.0,10.0,20.0,159.10057718789878,138.0,99.39670851262032,99.93053524422346,"Punt by PhastBawl (R), D. of 30 yards. Touchback.",Touchback
304296,4,4,738,2,10:33,BAL,0,7,SJS,BAL,SJS,4.0,9.0,SJS,30.0,0.0,30.0,159.10057718789878,138.0,99.39670851262032,99.93053524422346,"Punt by Turkleton, T. is BLOCKED BY Sharpei, V.. No return.",No return
261950,26,1,6666,2,9:42,AUS,0,7,NO,AUS,NO,4.0,7.0,NO,30.0,10.0,20.0,159.10057718789878,138.0,99.39670851262032,99.93053524422346,"Punt by QB (R), P. of 30 yards. Touchback.",Touchback
87482,16,12,3925,1,6:23,COL,0,3,AZ,COL,AZ,4.0,2.0,AZ,34.0,14.0,20.0,153.4534888000567,142.0,99.38118262875393,99.92687920444574,"Punt by Anderson, A. of 34 yards. Touchback.",Touchback
58586,14,10,3242,2,9:08,AZ,7,14,COL,AZ,COL,4.0,3.0,COL,34.0,14.0,20.0,153.4534888000567,142.0,99.38118262875393,99.92687920444574,"Punt by Jackson, D. of 34 yards. Touchback.",Touchback
329228,6,4,1590,1,2:47,AZ,0,7,BAL,AZ,BAL,4.0,3.0,BAL,34.0,14.0,20.0,153.4534888000567,142.0,99.38118262875393,99.92687920444574,"Punt by Jackson, D. of 34 yards. Touchback.",Touchback
23186,11,13,2719,2,10:03,PHI,3,10,BAL,PHI,BAL,4.0,2.0,BAL,34.0,14.0,20.0,153.4534888000567,142.0,99.38118262875393,99.92687920444574,"Punt by (R) Fulture, K. of 34 yards. Touchback.",Touchback
105619,17,15,4357,4,2:01,BAL,27,24,YKW,YKW,BAL,4.0,15.0,BAL,36.0,16.0,20.0,152.73870029128636,143.0,99.37009271170652,99.92687920444574,"Punt by Bobby (R), K. of 36 yards. Touchback.",Touchback
279047,2,4,98,4,5:41,ARI,12,10,COL,COL,ARI,4.0,1.0,ARI,43.0,23.0,20.0,152.6327043598733,144.0,99.36565674488754,99.92687920444574,"Punt by Kicksit, B. of 43 yards. Touchback.",Touchback
133742,19,13,4866,4,6:30,AZ,24,34,YKW,AZ,YKW,4.0,7.0,YKW,36.0,16.0,20.0,151.9837320644897,145.0,99.36122077806858,99.92687920444574,"Punt by Frost, A. of 36 yards. Touchback.",Touchback
284625,2,11,102,3,3:45,BAL,9,14,ARI,BAL,ARI,4.0,5.0,ARI,34.0,14.0,20.0,150.48572230377124,146.0,99.35678481124961,99.92322316466803,"Punt by Turkleton, T. of 34 yards. Touchback.",Touchback
202600,23,8,5641,4,10:04,AZ,10,22,CHI,AZ,CHI,4.0,2.0,CHI,38.0,18.0,20.0,150.45510353733408,147.0,99.35234884443064,99.92322316466803,"Punt by Jay-Jaymison, J. of 38 yards. Touchback.",Touchback
329871,6,4,1592,5,3:14,YKW,27,27,NO,NO,YKW,4.0,9.0,YKW,42.0,22.0,20.0,149.33596349987883,148.0,99.34791287761168,99.92322316466803,"Punt by Lombardi, J. of 42 yards. Touchback.",Touchback
247081,25,8,6422,3,1:34,HON,27,21,YKW,YKW,HON,4.0,5.0,HON,35.0,15.0,20.0,146.12671924003018,149.0,99.3434769107927,99.92322316466803,"Punt by Kokot (R), B. of 35 yards. Touchback.",Touchback
137767,1,3,37,4,11:17,SJS,10,20,OCO,SJS,OCO,4.0,4.0,OCO,36.0,16.0,20.0,144.83658788939272,150.0,99.33904094397374,99.92322316466803,"Punt by Laces, K. of 36 yards. Touchback.",Touchback
152182,20,7,5004,5,10:44,NO,28,28,SJS,SJS,NO,4.0,3.0,NO,43.0,32.0,11.0,144.10656771764263,151.0,99.33460497715477,99.92322316466803,"Punt by Bobby, K. of 32 yards. No return.",No return
202970,23,8,5643,4,9:28,PHI,3,14,HON,PHI,HON,4.0,4.0,HON,37.0,17.0,20.0,143.36108302191016,152.0,99.33016901033581,99.92322316466803,"Punt by Louis, L. of 37 yards. Touchback.",Touchback
134792,19,14,4871,4,4:51,PHI,3,19,YKW,PHI,YKW,4.0,3.0,YKW,41.0,40.0,1.0,142.48597753058806,153.0,99.32573304351683,99.92322316466803,"Punt by Frost, B. of 40 yards. No return.",No return
357291,8,5,1898,3,2:04,OCO,19,7,BAL,BAL,OCO,4.0,2.0,OCO,35.0,15.0,20.0,140.72534441479198,154.0,99.32129707669786,99.92322316466803,"Punt by Turkleton, T. of 35 yards. Touchback.",Touchback
25544,11,16,2729,5,9:38,BAL,36,36,NO,NO,BAL,4.0,20.0,BAL,36.0,16.0,20.0,140.60069143909064,155.0,99.3168611098789,99.92322316466803,"Punt by Meoff, B. of 36 yards. Touchback.",Touchback
17485,11,6,2692,3,10:55,AZ,10,20,OCO,AZ,OCO,4.0,2.0,OCO,33.0,13.0,20.0,140.1391754892328,156.0,99.31242514305993,99.92322316466803,"Punt by Jackson, D. of 33 yards. Touchback.",Touchback
248348,25,9,6428,3,12:08,COL,16,3,NO,NO,COL,4.0,2.0,COL,33.0,13.0,20.0,138.81089600841094,157.0,99.30798917624097,99.91956712489032,"Punt by Thomason, J. of 33 yards. Touchback.",Touchback
354431,8,2,1885,3,5:11,AZ,14,17,YKW,AZ,YKW,4.0,4.0,YKW,34.0,14.0,20.0,138.6072246428935,158.0,99.30355320942199,99.91591108511261,"Punt by Jackson, D. of 34 yards. Touchback.",Touchback
293129,3,6,298,1,4:37,BAL,0,0,SJS,SJS,BAL,4.0,1.0,BAL,32.0,12.0,20.0,138.10813992005103,165.0,99.28580934214612,99.91591108511261,"Punt by Blewitt, I. of 32 yards. Touchback.",Touchback
202664,23,8,5642,1,5:25,SAR,3,0,OCO,OCO,SAR,4.0,4.0,SAR,33.0,13.0,20.0,138.10813992005103,165.0,99.28580934214612,99.91591108511261,"Punt by Dasistwirklichseinnachname, A. of 33 yards. Touchback.",Touchback
196141,23,3,5611,1,12:08,NO,0,0,AZ,NO,AZ,4.0,1.0,AZ,32.0,12.0,20.0,138.10813992005103,165.0,99.28580934214612,99.91591108511261,"Punt by Prohaska, H. of 32 yards. Touchback.",Touchback
103292,17,12,4347,2,7:06,AUS,10,14,PHI,AUS,PHI,4.0,6.0,PHI,33.0,13.0,20.0,138.10813992005103,165.0,99.28580934214612,99.91591108511261,"Punt by Crisco, A. of 33 yards. Touchback.",Touchback
350329,7,12,1775,1,0:06,NO,0,3,PHI,NO,PHI,4.0,5.0,PHI,33.0,13.0,20.0,138.10813992005103,165.0,99.28580934214612,99.91591108511261,"Punt by Leg, P. of 33 yards. Touchback.",Touchback
188460,22,11,5422,2,3:25,BAL,3,6,PHI,BAL,PHI,4.0,4.0,PHI,33.0,13.0,20.0,138.10813992005103,165.0,99.28580934214612,99.91591108511261,"Punt by Brand, F. of 33 yards. Touchback.",Touchback
161385,21,2,5159,2,1:27,COL,3,14,BAL,COL,BAL,4.0,2.0,BAL,33.0,13.0,20.0,138.10813992005103,165.0,99.28580934214612,99.91591108511261,"Punt by Banana (R), S. of 33 yards. Touchback.",Touchback
252019,25,11,6445,4,14:07,YKW,9,3,BAL,BAL,YKW,4.0,2.0,YKW,38.0,18.0,20.0,138.05509256752302,166.0,99.26806547487024,99.91591108511261,"Punt by PhastBawls, D. of 38 yards. Touchback.",Touchback
92797,17,2,4296,4,5:38,AZ,17,30,AUS,AZ,AUS,4.0,7.0,AUS,37.0,17.0,20.0,137.36695184318987,167.0,99.26362950805128,99.91591108511261,"Punt by Lawes, S. of 37 yards. Touchback.",Touchback
141197,1,9,30,3,0:31,SJS,17,17,COL,COL,SJS,4.0,5.0,SJS,32.0,12.0,20.0,137.243713531587,168.0,99.2591935412323,99.91591108511261,"Punt by Darkapple, J. of 32 yards. Touchback.",Touchback
256406,25,14,6465,3,10:49,SAR,14,9,CHI,CHI,SAR,4.0,1.0,SAR,36.0,16.0,20.0,135.312575811873,169.0,99.25475757441335,99.91591108511261,"Punt by Sidekick, S. of 36 yards. Touchback.",Touchback
140201,1,7,10,4,9:16,YKW,0,17,OCO,YKW,OCO,4.0,2.0,OCO,39.0,19.0,20.0,135.29373366825823,170.0,99.25032160759437,99.91591108511261,"Punt by Booter, A. of 39 yards. Touchback.",Touchback
268345,26,5,6697,3,8:43,SAR,10,17,BAL,SAR,BAL,4.0,2.0,BAL,35.0,15.0,20.0,134.72994231083314,171.0,99.24588564077541,99.91591108511261,"Punt by Small, J. of 35 yards. Touchback.",Touchback
235653,24,19,6192,4,3:08,SJS,17,12,COL,COL,SJS,4.0,1.0,SJS,45.0,32.0,13.0,133.9566982157099,172.0,99.24144967395644,99.91591108511261,"Punt by Banana, S. of 32 yards. No return.",No return
378487,9,16,2375,1,5:28,BAL,7,2,NO,NO,BAL,4.0,1.0,BAL,36.0,16.0,20.0,133.20615347227144,173.0,99.23701370713746,99.91591108511261,"Punt by Blewitt, I. of 36 yards. Touchback.",Touchback
314563,5,1,1376,5,10:20,PHI,28,28,LV,PHI,LV,4.0,11.0,LV,36.0,16.0,20.0,133.19166064277368,174.0,99.2325777403185,99.91591108511261,"Punt by Harris, S. of 36 yards. Touchback.",Touchback
19253,11,8,2700,4,12:55,COL,27,24,AZ,AZ,COL,4.0,9.0,COL,35.0,15.0,20.0,132.79421344265845,175.0,99.22814177349953,99.91591108511261,"Punt by Jackson, D. of 35 yards. Touchback.",Touchback
250702,25,11,6439,4,7:30,OCO,21,24,SJS,OCO,SJS,4.0,23.0,SJS,34.0,14.0,20.0,132.75165407662408,176.0,99.22370580668057,99.91591108511261,"Punt by Dasistwirklichseinnachname, A. of 34 yards. Touchback.",Touchback
355245,8,3,1889,1,11:11,NO,0,0,YKW,YKW,NO,4.0,2.0,NO,31.0,11.0,20.0,132.583814323249,185.0,99.20152597258573,99.91225504533489,"Punt by Forfeit, N. of 31 yards. Touchback.",Touchback
198900,23,5,5624,1,5:29,AUS,7,0,SJS,SJS,AUS,4.0,8.0,AUS,31.0,11.0,20.0,132.583814323249,185.0,99.20152597258573,99.91225504533489,"Punt by McDairmid, M. of 31 yards. Touchback.",Touchback
263640,26,2,6674,1,12:02,PHI,0,0,NO,PHI,NO,4.0,2.0,NO,31.0,11.0,20.0,132.583814323249,185.0,99.20152597258573,99.91225504533489,"Punt by Fencik, J. of 31 yards. Touchback.",Touchback
371553,9,7,2343,1,0:37,COL,7,10,OCO,COL,OCO,4.0,9.0,OCO,31.0,11.0,20.0,132.583814323249,185.0,99.20152597258573,99.91225504533489,"Punt by McCormick, M. of 31 yards. Touchback.",Touchback
239527,25,3,6387,1,1:32,YKW,7,0,COL,COL,YKW,4.0,8.0,YKW,31.0,11.0,20.0,132.583814323249,185.0,99.20152597258573,99.91225504533489,"Punt by Banana, S. of 31 yards. Touchback.",Touchback
216790,24,3,6168,1,3:16,PHI,0,3,BAL,PHI,BAL,4.0,9.0,BAL,31.0,11.0,20.0,132.583814323249,185.0,99.20152597258573,99.91225504533489,"Punt by Hunt (R), K. of 31 yards. Touchback.",Touchback
62319,14,14,3260,1,9:29,SJS,7,0,YKW,YKW,SJS,4.0,9.0,SJS,31.0,11.0,20.0,132.583814323249,185.0,99.20152597258573,99.91225504533489,"Punt by Forfeit, N. of 31 yards. Touchback.",Touchback
245684,25,7,6416,1,12:18,CHI,0,0,PHI,PHI,CHI,4.0,3.0,CHI,31.0,11.0,20.0,132.583814323249,185.0,99.20152597258573,99.91225504533489,"Punt by Fencik (R), J. of 31 yards. Touchback.",Touchback
210576,23,15,5681,1,13:16,COL,0,0,YKW,YKW,COL,4.0,2.0,COL,31.0,11.0,20.0,132.583814323249,185.0,99.20152597258573,99.91225504533489,"Punt by Smalls, D. of 31 yards. Touchback.",Touchback
176833,22,2,5365,3,1:29,SAR,3,23,YKW,SAR,YKW,4.0,5.0,YKW,34.0,14.0,20.0,132.3604011874973,186.0,99.17934613849089,99.91225504533489,"Punt by Espinosa, D. of 34 yards. Touchback.",Touchback
39155,13,2,3016,4,8:21,OCO,17,33,YKW,OCO,YKW,4.0,11.0,YKW,32.0,12.0,20.0,132.2496160615938,187.0,99.17491017167191,99.91225504533489,"Punt by Anderson, A. of 32 yards. Touchback.",Touchback
165935,21,6,5180,3,0:34,AZ,17,21,PHI,AZ,PHI,4.0,16.0,PHI,30.0,10.0,20.0,131.21516985152294,188.0,99.17047420485295,99.91225504533489,"Punt by Jay-Jaymison (R), J. of 30 yards. Touchback.",Touchback
71117,15,10,3394,3,4:18,OCO,6,17,PHI,OCO,PHI,4.0,5.0,PHI,33.0,13.0,20.0,130.98962736847508,189.0,99.16603823803398,99.91225504533489,"Punt by Dasistwirklichseinnachname, A. of 33 yards. Touchback.",Touchback
326091,5,15,1430,4,6:09,BAL,21,37,YKW,BAL,YKW,4.0,8.0,YKW,37.0,17.0,20.0,130.88656781906823,190.0,99.16160227121502,99.91225504533489,"Punt by Turkleton, T. of 37 yards. Touchback.",Touchback
362480,8,11,1922,4,8:07,BAL,20,20,NO,BAL,NO,4.0,5.0,NO,36.0,16.0,20.0,130.41833371676458,191.0,99.15716630439604,99.91225504533489,"Punt by Turkleton, T. of 36 yards. Touchback.",Touchback
303121,4,3,732,4,5:48,ARI,14,9,SJS,SJS,ARI,4.0,17.0,ARI,35.0,15.0,20.0,129.83627461930735,192.0,99.15273033757707,99.91225504533489,"Punt by Blewitt, I. of 35 yards. Touchback.",Touchback
216614,24,2,6179,1,0:55,NO,0,3,HON,NO,HON,4.0,2.0,HON,35.0,15.0,20.0,127.87790733338059,193.0,99.14829437075811,99.91225504533489,"Punt by Prohaska, H. of 35 yards. Touchback.",Touchback
361594,8,10,1918,3,1:27,COL,13,3,SJS,SJS,COL,4.0,9.0,COL,32.0,12.0,20.0,127.39380408999399,194.0,99.14385840393913,99.91225504533489,"Punt by Blewitt, I. of 32 yards. Touchback.",Touchback
236879,25,1,6374,4,8:48,YKW,27,17,CHI,CHI,YKW,4.0,11.0,YKW,32.0,12.0,20.0,126.70354184402542,195.0,99.13942243712017,99.91225504533489,"Punt by Sidekick, S. of 32 yards. Touchback.",Touchback
235428,24,18,6191,4,10:23,OCO,3,14,SJS,OCO,SJS,4.0,8.0,SJS,35.0,15.0,20.0,126.14510892339179,196.0,99.1349864703012,99.90859900555718,"Punt by Dasistwirklichseinnachname, A. of 35 yards. Touchback.",Touchback
293327,3,6,298,5,11:07,BAL,17,17,SJS,BAL,SJS,4.0,5.0,SJS,42.0,22.0,20.0,125.8359228376764,197.0,99.13055050348224,99.90859900555718,"Punt by Turkleton, T. of 42 yards. Touchback.",Touchback
255542,25,14,6461,4,14:57,NY,20,30,OCO,NY,OCO,4.0,6.0,OCO,35.0,15.0,20.0,124.89538646797149,198.0,99.12611453666327,99.90859900555718,"Punt by Smalls, D. of 35 yards. Touchback.",Touchback
291964,3,5,292,4,10:33,YKW,8,35,PHI,YKW,PHI,4.0,1.0,PHI,40.0,20.0,20.0,124.75186335643986,199.0,99.12167856984429,99.90859900555718,"Punt by Booter, A. of 40 yards. Touchback.",Touchback
283528,2,10,76,2,9:24,SJS,0,28,ARI,SJS,ARI,4.0,4.0,ARI,32.0,12.0,20.0,124.29732592804592,201.0,99.11502461961585,99.90859900555718,"Punt by Nugent, A. of 32 yards. Touchback.",Touchback
373489,9,9,2352,2,10:38,SJS,0,13,PHI,SJS,PHI,4.0,6.0,PHI,32.0,12.0,20.0,124.29732592804592,201.0,99.11502461961585,99.90859900555718,"Punt by Corbett, K. of 32 yards. Touchback.",Touchback
124770,19,4,4823,4,4:46,AUS,24,13,AZ,AZ,AUS,4.0,9.0,AUS,38.0,18.0,20.0,124.05890756028437,202.0,99.1083706693874,99.90859900555718,"Punt by Frost, A. of 38 yards. Touchback.",Touchback
104720,17,14,4353,3,2:02,COL,17,47,YKW,COL,YKW,4.0,7.0,YKW,32.0,12.0,20.0,121.8868653412509,203.0,99.10393470256842,99.90859900555718,"Punt by Jones II (R), J. of 32 yards. Touchback.",Touchback
170788,21,10,5203,5,6:47,AZ,16,16,AUS,AZ,AUS,4.0,4.0,AUS,44.0,24.0,20.0,121.34278449547834,204.0,99.09949873574946,99.90859900555718,"Punt by Jay-Jaymison (R), J. of 44 yards. Touchback.",Touchback
66700,15,5,3373,4,5:29,BAL,23,14,SJS,SJS,BAL,4.0,6.0,BAL,40.0,20.0,20.0,120.92072196656453,205.0,99.09506276893049,99.90859900555718,"Punt by Donaldson, N. of 40 yards. Touchback.",Touchback
327635,6,2,1582,3,4:24,OCO,21,13,AZ,AZ,OCO,4.0,6.0,OCO,35.0,15.0,20.0,120.58178115628834,206.0,99.09062680211152,99.90859900555718,"Punt by Jackson, D. of 35 yards. Touchback.",Touchback
191264,22,13,5435,4,14:54,PHI,14,34,YKW,PHI,YKW,4.0,8.0,YKW,33.0,13.0,20.0,120.40802227218052,207.0,99.08619083529256,99.90494296577947,"Punt by Louis (R), L. of 33 yards. Touchback.",Touchback
86450,16,11,3920,2,3:05,COL,7,17,AUS,COL,AUS,4.0,1.0,AUS,35.0,15.0,20.0,119.88553812504429,209.0,99.0795368850641,99.90494296577947,"Punt by Anderson, A. of 35 yards. Touchback.",Touchback
177373,22,2,5368,1,2:04,AZ,0,14,SJS,AZ,SJS,4.0,1.0,SJS,35.0,15.0,20.0,119.88553812504429,209.0,99.0795368850641,99.90494296577947,"Punt by Jay-Jaymison, J. of 35 yards. Touchback.",Touchback
169050,21,9,5195,3,5:18,COL,16,6,YKW,YKW,COL,4.0,1.0,COL,36.0,16.0,20.0,119.5995479768993,210.0,99.07288293483565,99.90494296577947,"Punt by Smalls (R), D. of 36 yards. Touchback.",Touchback
138558,1,5,23,3,7:50,SJS,17,17,BAL,SJS,BAL,4.0,2.0,BAL,32.0,12.0,20.0,119.27096304053963,211.0,99.06844696801667,99.90494296577947,"Punt by Laces, K. of 32 yards. Touchback.",Touchback
197790,23,4,5618,3,0:05,HON,21,21,NO,HON,NO,4.0,6.0,NO,33.0,13.0,20.0,118.56013252883336,212.0,99.06401100119771,99.90494296577947,"Punt by Powers, V. of 33 yards. Touchback.",Touchback
109333,18,4,4572,4,2:53,YKW,9,7,PHI,PHI,YKW,4.0,6.0,YKW,43.0,23.0,20.0,118.37118399623954,213.0,99.05957503437874,99.90494296577947,"Punt by Frost (R), B. of 43 yards. Touchback.",Touchback
372942,9,9,2349,3,1:41,BAL,14,13,COL,COL,BAL,4.0,7.0,BAL,34.0,14.0,20.0,115.86370625105464,214.0,99.05513906755978,99.89763088622404,"Punt by McCormick, M. of 34 yards. Touchback.",Touchback
158406,20,13,5033,4,3:05,COL,13,14,NO,COL,NO,4.0,22.0,NO,37.0,17.0,20.0,115.71803653186984,215.0,99.0507031007408,99.89763088622404,"Punt by Jackson (R), J. of 37 yards. Touchback.",Touchback
60280,14,12,3250,2,6:13,AZ,0,34,OCO,AZ,OCO,4.0,3.0,OCO,34.0,14.0,20.0,115.09011660004253,216.0,99.04626713392184,99.89763088622404,"Punt by Jackson, D. of 34 yards. Touchback.",Touchback
163477,21,4,5169,1,11:13,YKW,0,0,PHI,YKW,PHI,4.0,1.0,PHI,33.0,13.0,20.0,115.09011660004252,223.0,99.02852326664596,99.89580286633519,"Punt by Smalls (R), D. of 33 yards. Touchback.",Touchback
188189,22,11,5421,1,8:52,AUS,7,0,OCO,OCO,AUS,4.0,6.0,AUS,34.0,14.0,20.0,115.09011660004252,223.0,99.02852326664596,99.89580286633519,"Punt by Dasistwirklichseinnachname, A. of 34 yards. Touchback.",Touchback
180994,22,5,5386,1,2:42,YKW,7,3,PHI,PHI,YKW,4.0,6.0,YKW,34.0,14.0,20.0,115.09011660004252,223.0,99.02852326664596,99.89580286633519,"Punt by Louis (R), L. of 34 yards. Touchback.",Touchback
236092,25,1,6371,1,2:42,HON,3,7,AUS,HON,AUS,4.0,5.0,AUS,34.0,14.0,20.0,115.09011660004252,223.0,99.02852326664596,99.89580286633519,"Punt by Powers, V. of 34 yards. Touchback.",Touchback
369384,9,5,2333,1,5:52,SJS,0,3,BAL,SJS,BAL,4.0,4.0,BAL,34.0,14.0,20.0,115.09011660004252,223.0,99.02852326664596,99.89580286633519,"Punt by Corbett, K. of 34 yards. Touchback.",Touchback
30848,12,7,2902,2,9:12,AZ,7,14,OCO,AZ,OCO,4.0,4.0,OCO,34.0,14.0,20.0,115.09011660004252,223.0,99.02852326664596,99.89580286633519,"Punt by Jackson, D. of 34 yards. Touchback.",Touchback
291825,3,5,292,1,6:10,YKW,2,7,PHI,YKW,PHI,4.0,6.0,PHI,34.0,14.0,20.0,115.09011660004252,223.0,99.02852326664596,99.89580286633519,"Punt by Booter, A. of 34 yards. Touchback.",Touchback
88684,16,13,3930,4,7:34,CHI,16,16,NO,CHI,NO,4.0,6.0,NO,37.0,17.0,20.0,114.50966199468098,224.0,99.0107793993701,99.89031880666862,"Punt by Fulture, K. of 37 yards. Touchback.",Touchback
309382,4,10,761,4,11:53,OCO,19,9,PHI,PHI,OCO,4.0,6.0,OCO,37.0,17.0,20.0,114.1093281672677,225.0,99.00634343255112,99.89031880666862,"Punt by Harris, S. of 37 yards. Touchback.",Touchback
204622,23,10,5651,4,8:00,HON,14,33,YKW,HON,YKW,4.0,17.0,YKW,33.0,13.0,20.0,113.93811056892275,226.0,99.00190746573216,99.89031880666862,"Punt by Powers, V. of 33 yards. Touchback.",Touchback
44396,13,8,3041,4,14:14,OCO,23,24,BAL,OCO,BAL,4.0,2.0,BAL,39.0,19.0,20.0,113.87834367539817,227.0,98.99747149891319,99.89031880666862,"Punt by Anderson, A. of 39 yards. Touchback.",Touchback
16391,11,5,2687,4,10:01,SJS,10,31,BAL,SJS,BAL,4.0,10.0,BAL,32.0,12.0,20.0,112.84886267659206,228.0,98.99303553209423,99.8830067271132,"Punt by Corbett, K. of 32 yards. Touchback.",Touchback
277379,2,2,105,4,6:37,PHI,14,20,ARI,PHI,ARI,4.0,3.0,ARI,43.0,42.0,1.0,111.87348044209273,229.0,98.98859956527525,99.87935068733547,"Punt by Harris, S. of 42 yards. No return.",No return
149459,20,5,4991,4,10:28,YKW,20,14,BAL,BAL,YKW,4.0,2.0,YKW,41.0,21.0,20.0,111.76916385494785,230.0,98.98416359845628,99.87935068733547,"Punt by Brand, F. of 41 yards. Touchback.",Touchback
300796,3,15,559,3,3:27,OCO,0,20,ARI,OCO,ARI,4.0,1.0,ARI,37.0,17.0,20.0,110.96177126094533,231.0,98.97972763163732,99.87569464755776,"Punt by Sims, A. of 37 yards. Touchback.",Touchback
155659,20,11,5021,2,6:51,SJS,3,5,COL,SJS,COL,4.0,8.0,COL,32.0,12.0,20.0,110.48651193604083,234.0,98.97085569799938,99.87203860778006,"Punt by Bobby, K. of 32 yards. Touchback.",Touchback
65106,15,3,3366,2,14:54,COL,6,3,SJS,SJS,COL,4.0,7.0,COL,32.0,12.0,20.0,110.48651193604083,234.0,98.97085569799938,99.87203860778006,"Punt by Donaldson, N. of 32 yards. Touchback.",Touchback
115191,18,9,4601,1,2:31,OCO,0,3,SJS,OCO,SJS,4.0,9.0,SJS,32.0,12.0,20.0,110.48651193604083,234.0,98.97085569799938,99.87203860778006,"Punt by Dasistwirklichseinnachname, A. of 32 yards. Touchback.",Touchback
142223,1,11,14,4,4:06,BAL,10,19,YKW,BAL,YKW,4.0,1.0,YKW,44.0,24.0,20.0,110.42902696632073,235.0,98.96198376436145,99.87203860778006,"Punt by Harris, S. of 44 yards. Touchback.",Touchback
